row,col
15.528028933092225,188.7251356238698
17.324590163934428,13.239344262295083
46.54527938342967,102.64547206165703
52.41653418124007,42.57710651828299
45.850710900473935,409.39336492890993
78.55380894800484,317.8113663845224
93.80829015544042,15.588082901554404
101.25183016105417,384.87115666178624
106.82109227871939,88.84180790960453
111.06028368794327,204.8421985815603
116.9012987012987,490.1948051948052
136.83221476510067,22.36241610738255
152.25355450236967,246.13270142180096
168.26554404145077,338.34715025906735
188.0788990825688,384.97064220183483
221.78892733564012,39.54671280276817
235.42493638676845,279.587786259542
244.36016949152543,435.396186440678
257.4438138479001,386.6992054483541
249.1223628691983,241.92616033755274
263.8381128584644,310.77983348751155
261.6021052631579,155.0778947368421
276.553591160221,480.18232044198896
270.61386138613864,103.01732673267327
304.1908831908832,246.5897435897436
312.36252545824846,17.268839103869652
307.32828282828285,184.34595959595958
343.40380047505937,380.08788598574824
344.1133428981349,275.79626972740317
346.3803680981595,432.1799591002045
356.04071246819336,137.23664122137404
364.1231190150479,338.73050615595076
378.87105263157895,219.22368421052633
399.2605210420842,173.2825651302605
403.17619047619047,293.3047619047619
406.9386617100372,135.79553903345726
400.8396739130435,47.05434782608695
420.2730496453901,233.3132387706856
431.9446902654867,352.0929203539823
446.09774436090225,470.6641604010025
454.73971078976643,393.7586206896552
451.8695652173913,232.76708074534162
474.8513931888545,299.20743034055727
492.9423076923077,38.33516483516483
490.7088948787062,216.70619946091645
492.6969696969697,344.95887445887445
