row,col
13.546153846153846,271.85128205128206
26.93371757925072,16.665706051873197
42.13461538461539,161.54840848806367
46.85007496251874,255.18140929535232
92.27437325905292,19.637883008356546
92.43613707165109,496.6214953271028
100.09872029250457,78.59597806215722
117.22884012539186,408.3406478578892
162.70247933884298,225.3801652892562
178.23970432946146,302.42872228088703
180.9546218487395,69.02352941176471
194.72784810126583,150.4873417721519
213.4276595744681,256.6914893617021
227.2562225475842,423.79062957540265
254.859450726979,240.5557350565428
260.52364864864865,34.917792792792795
285.4693685202639,171.42412818096136
306.5328947368421,446.35996240601503
304.1855855855856,319.8252252252252
325.0741839762611,68.30860534124629
339.3877245508982,347.4715568862275
349.6216216216216,233.72178060413356
366.0889370932755,160.05422993492408
382.9418604651163,412.5778175313059
371.36138613861385,57.06435643564357
394.87827715355803,496.01310861423224
388.16766467065867,311.311377245509
410.57839721254356,268.4541231126597
418.1328244274809,205.34351145038167
426.28589263420724,97.54057428214732
443.2023668639053,426.8792899408284
471.96881091617934,304.0448343079922
