row,col
13.321428571428571,43.370535714285715
16.01761252446184,315.8610567514677
37.95161290322581,195.0258064516129
26.79015544041451,441.64248704663214
40.92291220556745,235.1199143468951
39.2751677852349,385.1923937360179
82.97066014669926,327.9559902200489
91.7042755344418,84.70902612826603
120.74657534246575,391.92172211350294
145.94106813996316,308.4843462246777
144.2507042253521,197.6169014084507
226.8418079096045,28.867796610169492
218.71980676328502,257.4710144927536
222.61695607763025,395.5331971399387
274.12301587301585,101.50992063492063
289.96185935637664,184.4171632896305
296.13721413721413,334.0727650727651
338.9298531810767,445.0668841761827
343.4540816326531,369.78826530612247
358.95166163141994,148.48036253776436
370.32301341589266,259.14447884416927
389.68125,467.24375
414.75922671353254,199.0896309314587
407.19733333333335,364.3573333333333
443.14309764309763,142.38888888888889
450.4387351778656,495.42490118577075
480.5405819295559,10.381316998468606
470.70181818181817,261.65090909090907
